,AtlaAI_Selene-1-Mini-Llama-3.1-8B,AtlaAI_Selene-1-Mini-Llama-3.1-8B-GPTQ-W8A8,DevQuasar_Qwen2.5-0.5B-GGUF,Emmet-Allen_christAIn-uncensored,FinGPT_fingpt-forecaster_dow30_llama2-7b_lora,FranckLucas08_Fine-Tuned_Lily,GRMenon_mental-health-mistral-7b-instructv0.2-finetuned-V2,Gensyn_Qwen2.5-0.5B-Instruct,Gensyn_Qwen2.5-1.5B-Instruct,Io2007_gemma-3-1b-big,Irfanuruchi_qwen2.5-1.5b-dsp-finetuned,JunHowie_Qwen3-8B-GPTQ-Int4,KurmaAI_AQUA-1B,LilRg_ECE-1B-merge-PRYMMAL,LunaticPython161_CyberWitch-7B,Marsouuu_MiniQwenMathExpert-ECE-PRYMMAL-Martial,Open-Bee_Bee-8B-RL,Pista1981_Child-0a24ec-python-0a24ec-015022,QuantFactory_Qwen2.5-Coder-1.5B-Instruct-GGUF,Qwen_Qwen2-7B,Qwen_Qwen2-7B-Instruct,Qwen_Qwen2-7B-Instruct-GGUF,Qwen_Qwen2-7B-Instruct-GPTQ-Int4,Qwen_Qwen2-VL-2B,Qwen_Qwen2-VL-2B-Instruct,Qwen_Qwen2.5-0.5B,Qwen_Qwen2.5-0.5B-Instruct,Qwen_Qwen2.5-1.5B,Qwen_Qwen2.5-1.5B-Instruct,Qwen_Qwen2.5-14B,Qwen_Qwen2.5-14B-Instruct,Qwen_Qwen2.5-14B-Instruct-GPTQ-Int4,Qwen_Qwen2.5-Coder-1.5B,Qwen_Qwen2.5-Coder-1.5B-Instruct,Qwen_Qwen3-8B,Qwen_Qwen3-8B-GGUF,RakshitAi_AtmaLLaMA,RaykieLee_task-17-Qwen-Qwen2.5-0.5B,ResplendentAI_Qwen_Sissification_LoRA_128,ResplendentAI_Qwen_Soul_LoRA_128,ResplendentAI_Qwen_jeiku_LoRA_128,TECHNOPRAVIN01_Qwen2.5-14B-Valor,Tensoic_TinyLlama-1.1B-3T-openhermes,TheBloke_Llama-2-7B-Chat-GPTQ,TheBloke_Mistral-7B-Instruct-v0.2-GGUF,TheBloke_Mistral-7B-Instruct-v0.2-GPTQ,TheBloke_TinyLlama-1.1B-Chat-v1.0-GGUF,TheBloke_TinyLlama-1.1B-Chat-v1.0-GPTQ,TinyLlama_TinyLlama-1.1B-Chat-v1.0,TinyLlama_TinyLlama-1.1B-intermediate-step-1431k-3T,WizardLMTeam_WizardMath-7B-V1.1,amit2-0kr_food-disease-chatbot-recommender-v1,arcee-ai_Virtuoso-Small,bartowski_Meta-Llama-3.1-8B-Instruct-GGUF,bartowski_Qwen2.5-14B-Instruct-GGUF,codelion_gemma-3-1b-it-reasoning-grpo-lora,deepseek-ai_DeepSeek-R1-0528-Qwen3-8B,distilbert_distilgpt2,dphn_Dolphin3.0-Llama3.2-1B,dphn_Dolphin3.0-Qwen2.5-0.5B,dphn_dolphin-2.8-mistral-7b-v02,eiknarf_Qwen2.5-0.5B-Instruct-Gensyn-Swarm-rapid_stocky_stork,facebook_opt-125m,failspy_Meta-Llama-3-8B-Instruct-abliterated-v3,featherless-ai-quants_Gensyn-Qwen2.5-0.5B-Instruct-GGUF,feelconstantfear_Llama-3.2-1B-QPTQ,gaunernst_gemma-3-1b-it-int4-awq,google_flan-t5-base,google_gemma-3-1b-it,google_gemma-3-1b-pt,grimjim_Llama-3-Instruct-abliteration-LoRA-8B,grimjim_Llama-3.1-8B-Instruct-abliterated_via_adapter,huihui-ai_Qwen2.5-Coder-1.5B-Instruct-abliterated,iqbalamo93_Meta-Llama-3.1-8B-Instruct-GPTQ-Q_8,jeergrvgreg_uplifting-filter-v5,jeiku_Aura_Qwen2_v2_7B,jeiku_dontusethis,jinaai_jina-reranker-m0,lakhera2023_Qwen-model,lamptablet_gpt2-Q8_0-GGUF,lemon07r_Qwen3-R1-SLERP-Q3T-8B,lightonai_MonoQwen2-VL-v0.1,marianoiry_gensyn-checkpoints-sturdy_twitchy_jay,marroyo777_flan-t5-base-Q4_K_M-GGUF,mergekit-community_mergekit-slerp-lxmmvuv,meta-llama_Llama-2-7b-chat-hf,meta-llama_Llama-2-7b-hf,meta-llama_Llama-3.1-8B,meta-llama_Llama-3.1-8B-Instruct,meta-llama_Llama-3.2-1B,meta-llama_Meta-Llama-3-8B,meta-llama_Meta-Llama-3-8B-Instruct,mistral-community_Mistral-7B-v0.2,mistralai_Mistral-7B-Instruct-v0.2,mistralai_Mistral-7B-v0.1,monsterapi_gpt2_alpaca-lora,monsterapi_opt125M_alpaca,mradermacher_AtmaLLaMA-GGUF,mradermacher_Dolphin3.0-Qwen2.5-0.5B-GGUF,mradermacher_Qwen2.5-0.5B-i1-GGUF,mradermacher_Qwen2.5-Coder-1.5B-Instruct-abliterated-GGUF,mssongit_Qwen2.5-14B-SFT-LoRA-6e-5,nvidia_llama-3.1-nemoguard-8b-content-safety,openai-community_gpt2,osunlp_UGround-V1-2B,phanerozoic_Tiny-Pirate-1.1b-v0.1,podsni_hades-1B,postbot_distilgpt2-emailgen,prithivMLmods_Bee-8B-RL-abliterated,pszemraj_opt-125m-email-generation,s3nh_TinyLLama-4x1.1B-MoE,segolilylabs_Lily-Cybersecurity-7B-v0.2,smgriffin_pop-lyrics-generator-v1,straino_Qwen2.5-0.5B-Instruct-Q4_K_M-GGUF,svjack_Qwen2-7B_Function_Call_tiny_lora,tahamajs_LLaMA-3-2-LoRA-EmotionTune-Full,tgtgeo_gensyn-checkpoints-jumping_gentle_ant,trumancai_Revela-500M,unsloth_Qwen2-VL-2B-Instruct-unsloth-bnb-4bit,unsloth_Qwen2.5-1.5B-bnb-4bit,unsloth_gemma-3-1b-it-GGUF,v000000_Qwen2.5-Lumen-14B,vanshs613_Qwen2.5-0.5B-Instruct-Gensyn-Swarm-soaring_dappled_hippo,vanta-research_apollo-astralis-8b,wulli_Qwen2.5-0.5B-sft-capybara,ysn-rfd_distilgpt2-Q8_0-GGUF
AtlaAI_Selene-1-Mini-Llama-3.1-8B,1.0,0.4159509995952248,0.2698303926736116,0.2597003603974978,0.1395889017730951,0.3844461422413587,0.4088819301687181,0.2493756581097841,0.2928131398345743,0.3053378671407699,0.2538727899747235,0.3266739659011364,0.3621577580387776,0.2899242692760059,0.4265240314416587,0.2902793144541127,0.3676371807232499,0.243321600237063,0.2506272925862244,0.339079881885222,0.3534100199384348,0.3254813349672726,0.3186846364821706,0.3338340281375817,0.3281722292304039,0.2705343899627526,0.2493756581097841,0.2849842943251133,0.2928131398345743,0.3544503268785774,0.3533597704954445,0.4364728089421987,0.2367140336760453,0.2740025099899087,0.3684829217381775,0.3683950826525688,0.1370101145002991,0.283440688624978,0.3350648140268666,0.3379790495548929,0.3651784626500947,0.3535156226716935,0.4068222540346058,0.1450634968932718,-0.0009927993171394,0.3818825436756015,0.3902692490003325,0.4065280969847332,0.3906180160966786,0.3699392005801201,0.4345976081676781,0.2290492666264375,0.3394719413481653,5.520215546539475e-05,0.0010115937163867,0.0645348661794112,0.3587908279150724,0.5381750216086706,0.4415653217583895,0.2660976921518643,0.3811885602772236,0.2493727629383405,0.3563297552367051,0.4186707613989711,0.2486228067427873,0.4432983454316854,0.0641714366009602,0.2311844701568285,0.0645065491016094,0.0626915524212213,0.3448705156333744,0.4238308547064662,0.2702862604388168,0.4247027593664825,0.2938817531934806,0.3572448359004089,0.3100868149527481,0.3582593351602554,0.2147894517651626,0.5004003395636877,0.3623118647374213,0.3544197295393262,0.2928085646459034,0.2303069488455852,0.2500574899216493,0.1424051090143621,0.1317902691662311,0.3641062895767391,0.4240033025853336,0.4046509526669979,0.401002625003457,0.4201772026717663,0.3927265414968133,0.3776276959106326,0.3906932380050421,0.5315122728546461,0.3712665860851605,-0.0014783261078186,0.0019073947341585,-0.0019208416755039,-8.920541165480245e-05,0.3514166655950248,0.4355050856247544,0.5005816419919332,0.3331774233707359,0.3514526093547994,0.444300077855587,0.5730461776256561,0.3676371807232499,0.54616812368234,0.3669702166860754,0.3828787729144096,0.5383839930097262,0.240318089723587,0.3310422876051494,0.4074616860598326,0.2926785796880722,0.2705343899627526,0.3386780539793627,0.3390268066099712,0.0009404447113271,0.3565715607255697,0.3196275886148214,0.3912225067615509,0.268349977210164,0.5385854542255402
AtlaAI_Selene-1-Mini-Llama-3.1-8B-GPTQ-W8A8,0.4159509995952248,1.0,0.2749067693948746,0.2716923449188471,0.1402487673331052,0.5501596312969923,0.5547228204086423,0.2522003396103779,0.3120633246643202,0.3346500694751739,0.2675629061247621,0.341123248450458,0.4828492723978482,0.3091478805456842,0.478346006013453,0.3092762928988252,0.5562486704438925,0.2619126625359058,0.2734644428959915,0.3992862861071314,0.5283182359167508,0.3808281304580824,0.3708086875932557,0.4935044593044689,0.4868072186197553,0.2753281369805336,0.2522003396103779,0.3029744108872754,0.3120633246643202,0.4491536458954215,0.5284944968298078,0.4488344714045524,0.2546978209699903,0.2924254754824297,0.4785875407978892,0.4777596900239587,0.1624649413861334,0.2806205699841181,0.3927404625075204,0.4075013303330966,0.4025567418762615,0.5277229100465775,0.3762867267836224,0.1737897580023855,-0.0010768439947936,0.5582673512399197,0.5342741425741803,0.4181468446146358,0.5344745618375865,0.3648892336271025,0.4812973137013614,0.3054886845250924,0.4343790393322706,0.000793976634327,0.0007523080503962,0.0668675936758518,0.5330537725239992,0.5963003635406494,0.4745913408696651,0.2672937959432602,0.5573051255196333,0.2521984322617451,0.3566134596864382,0.6670983349904418,0.2508886158466339,0.5656689908355474,0.0665527701091307,0.3065509311854839,0.0668850436520118,0.0662619408506613,0.4710461772046983,0.9628695640712976,0.287954356521368,0.9667628780007362,0.3204377676759447,0.5426785913961274,0.3627932715628828,0.5073195685233388,0.2258526384830474,0.5295341238379478,0.4526093499734998,0.5006096533366612,0.3120728332017149,0.3038191596666972,0.2544436467190583,0.1703614233992993,0.1243727573892101,0.393934128805995,0.9695732090622188,0.4403250720351934,0.5955376448109746,0.6749218087643385,0.5681726532056928,0.55811174120754,0.572561944834888,0.5528726081053416,0.3721249538163344,-0.0016555008053551,0.0016880480072059,-0.0024466113257706,0.0008796678115946,0.4409136502072215,0.9364456441253424,0.5299792587757111,0.4817761981061527,0.3538240438157862,0.4713497925549745,0.5939749032258987,0.5562486704438925,0.5626062129934629,0.4723106040195985,0.551680046133697,0.5597208812832832,0.2410468738526106,0.3924908137747219,0.4427290707826614,0.3120428557906832,0.2753281369805336,0.4963160210422107,0.4929924213460513,0.0015887515462684,0.4510907456278801,0.4581006206572056,0.4782507410272956,0.2652901373803615,0.5965267817179362
DevQuasar_Qwen2.5-0.5B-GGUF,0.2698303926736116,0.2749067693948746,1.0,0.6322125680744648,0.3338693467279275,0.2539851081868012,0.2897835423549016,0.8174522295594215,0.2206109824279944,0.2292413612206777,0.1976494556292891,0.2148159729937712,0.2347994872058431,0.2197385486215353,0.3953055404126644,0.2198993911345799,0.255163811147213,0.1861523427069187,0.1971019133925438,0.2820167945077022,0.2386569225539763,0.2604544845720132,0.2502400192121665,0.2339436616748571,0.2294188402593135,0.998901754617691,0.8174522295594215,0.2162457440669337,0.2206109824279944,0.3319087475538254,0.2476527653634548,0.3840475628773371,0.182767866179347,0.2085973775635163,0.3397108732412259,0.3396072040001551,0.0850041750818491,0.7472745279471079,0.2723433511952559,0.2800882228960593,0.3033813089132309,0.248695437485973,0.3740050027316267,0.0870979477961858,-0.0011525597489404,0.2571418726195891,0.248867876489054,0.4126514033837752,0.2491396171125498,0.3629485422914678,0.3897747447093327,0.0587597312405705,0.3102627924333016,0.003272356208375,-0.0009192480162406,0.1559521754582723,0.2515667596211036,0.2603376333912213,0.2372626950964331,0.68877270941933,0.2483669600139061,0.8174501582980156,0.1869035537044207,0.3228616161892811,0.8132744307319323,0.2815191680565476,0.1535816552738348,0.0597759154625237,0.156106103832523,0.1401339977358778,0.2746987358356516,0.276600481942296,0.2088949872801701,0.2753581373641888,0.2219413674126068,0.2405311235537131,0.2480514074365297,0.2446740629772345,0.1702880716572205,0.2852951101958751,0.3451818004250526,0.2475620036323865,0.2206067563965916,0.0594266934009889,0.8377803464730581,0.0857777586206793,0.3517706282436847,0.2707755230367183,0.2751425715784232,0.2100675282999873,0.2667138949036598,0.3223807668934266,0.2559529487043619,0.2555605961630742,0.2563110962510109,0.302126591404279,0.1870005105932553,-0.0005221754672675,0.0001401435393963,-0.005227444305395,0.001461267911812,0.3254066190371911,0.2833712287247181,0.2854101955890655,0.2332365935047467,0.3504249426451596,0.2429122505709529,0.3010492573181788,0.255163811147213,0.3044550071159999,0.2384615323760292,0.253831032042702,0.314502819130818,0.7412470529476801,0.2664081224550803,0.2124256789684295,0.2206039220715562,0.998901754617691,0.2339786800245444,0.2288982893029848,-0.0003046707967466,0.3290972989052534,0.2142957802861929,0.354675546909372,0.8819916372497877,0.2605704466501872
Emmet-Allen_christAIn-uncensored,0.2597003603974978,0.2716923449188471,0.6322125680744648,1.0,0.2348484142373005,0.2584337970862786,0.2991247288882732,0.6981919383009275,0.2361635553340117,0.2319704868520299,0.2108152459065119,0.2187435204784075,0.248341318530341,0.2335183558364709,0.3556864547232787,0.2336866023639837,0.2606762169549863,0.1975615074237187,0.2030165940523147,0.2709009535610676,0.2431609736134608,0.2611003126949072,0.2486498678723971,0.2312311350057522,0.228211806466182,0.631390992552042,0.6981919383009275,0.229763837531209,0.2361635553340117,0.3088134645173947,0.2518833714226882,0.372165026764075,0.191277815029025,0.2218361186484495,0.3222779495020707,0.3222869007537762,0.1091053951531648,0.6230493113398552,0.2644212904075781,0.2713133338838815,0.3008960261940956,0.25318435455362,0.3398315147920088,0.1101516063014666,-0.0013372059862983,0.2613432177652915,0.2456888055259531,0.3547682552175088,0.2458005933599038,0.3843588923866098,0.3515811388691266,0.0588198980937401,0.2977730756004651,0.003566040326641,-0.0020257200073198,0.0990857621654868,0.2543558944016695,0.2602720260620117,0.2652286584489047,0.7902819427351157,0.2537298010041316,0.6981960833072662,0.1768840551376342,0.3275018595159054,0.7000003171463808,0.2718435265123844,0.0979197286069393,0.0589470507887502,0.099152633609871,0.0900786106164256,0.2800997526695331,0.2790399926404158,0.2197997240970532,0.2780176059653361,0.2371308635920286,0.24523266342779,0.241410465290149,0.2462716270238161,0.1788690444082021,0.2865070948998133,0.3258621723701556,0.2439089914162953,0.2361697976787885,0.0580272121975819,0.6966314191619555,0.1096912935997049,0.2411287607004245,0.3090471674998601,0.277579603716731,0.2386698750779032,0.2683608445028464,0.3271198067814111,0.2581356192628543,0.2603076895078023,0.2587517574429512,0.3060990385711193,0.1820203786094983,2.857403766635495e-05,0.0010643559655755,-0.003981044566899,0.0034195608321249,0.3049554036309321,0.2915342381844918,0.2864285483956337,0.2324347961694002,0.3409824411977421,0.277079489082098,0.3003708223501841,0.2606762169549863,0.2985423654317856,0.2363092459060929,0.2584481916079919,0.3117372840642929,0.7035015188157558,0.262816023081541,0.2416668403893709,0.2362400237470865,0.631390992552042,0.2354785297065973,0.2322801196326812,-0.0011379838979337,0.3092335096249978,0.211644551406304,0.3380601635823647,0.7083012200891972,0.2605672503511111
FinGPT_fingpt-forecaster_dow30_llama2-7b_lora,0.1395889017730951,0.1402487673331052,0.3338693467279275,0.2348484142373005,1.0,0.1507248505949974,0.1535548972897231,0.2920453418046236,0.1143200037601803,0.1224658830712239,0.1041344866555716,0.1353235798887908,0.1323598024363701,0.1158206732943654,0.527789656072855,0.1158614376825945,0.1398733721580356,0.1047675781218069,0.1163914388577852,0.1544701885432005,0.1165299633783953,0.1409831462161881,0.1374108860535281,0.120363926248891,0.1173178822334323,0.3383230691154797,0.2920453418046236,0.11456651672987,0.1143200037601803,0.1816832146141678,0.1417809834238141,0.2605930492281914,0.1049733639561704,0.1197674160024949,0.2246232000179588,0.2248418326489627,0.0979962476703804,0.2770106643438339,0.1494422304843153,0.1528258241180862,0.1923364358288901,0.1412680498324334,0.4372399882836775,0.1028777227620594,-0.0003375962558394,0.1497891606995836,0.1157723167403177,0.5229281444441188,0.1159255604513666,0.3629614893685687,0.5042915139347315,0.0246451261918991,0.1838638726621866,8.479221264678927e-05,0.0007629957680278,0.3145861058281018,0.140788767603226,0.0986778593311707,0.1203049141913652,0.2276907227933406,0.1433301873039454,0.2920375155905882,0.0498378393240273,0.1542862942442298,0.2895260502894719,0.1070570610463619,0.3121063565978637,0.0245424413587898,0.3146757775774368,0.2752147786892377,0.1177756993565708,0.1398134741466492,0.1170848876770053,0.138101797667332,0.1176806127519479,0.1254462553188204,0.1369505032364811,0.1331955100010548,0.095262886823288,0.0885347590471307,0.2158978539519012,0.1347257391150508,0.1143214052010859,0.024223822595862,0.2876247651875019,0.099547808378702,0.927520539611578,0.1440093594137579,0.1372095943661406,0.1034493446350097,0.1610099277459085,0.1547441855072975,0.1518658763961866,0.1487651547649875,0.1525689780246466,0.0982214668765664,0.056371666646252,-0.0009971594353615,0.0007244569952267,-0.000716621863224,0.0006509008864148,0.1819159984588623,0.1456237524980679,0.0886080094302694,0.1201724455292735,0.3415504348548976,0.110582809895277,0.1091925433526436,0.1398733721580356,0.0925624494751294,0.1116313264620575,0.151128001161851,0.1000951069096724,0.2642975375056267,0.1428512215082134,0.1043806017842143,0.1142270263683583,0.3383230691154797,0.1236251463581408,0.1134149237935032,0.0006644565795655,0.1888163248077035,0.1048076949082315,0.2373576229438185,0.2826466343055169,0.0985450490067402
FranckLucas08_Fine-Tuned_Lily,0.3844461422413587,0.5501596312969923,0.2539851081868012,0.2584337970862786,0.1507248505949974,1.0,0.6662444891408086,0.2345470041036605,0.3810512854584625,0.4670124888420105,0.3217264520270483,0.4223837377503514,0.7493776312241187,0.3777583390474319,0.582153431372717,0.3781321181782654,0.8044947981834412,0.3228102842611925,0.3476044977349894,0.4369975871273449,0.7702560765402657,0.4375088842851775,0.4263748068894659,0.686778832759176,0.672913850418159,0.2539657292266686,0.2345470041036605,0.3708789790315287,0.3810512854584625,0.4392773462459445,0.7334102001041174,0.4696134673431515,0.3117518089711666,0.3676734375102179,0.4846155932173133,0.4841680144891143,0.1904942169785499,0.258221714446942,0.4448144467813628,0.4467265637857573,0.4158587530255317,0.7378317099064589,0.3429173996502703,0.2068425705656409,-0.0010309102968246,0.8997592348605394,0.7592612369494005,0.3700892722064798,0.7592686306346547,0.25241411680525,0.5763470795936882,0.0974491909146308,0.4377377731725573,-0.0005284424842102,0.0013168499903322,0.1399868199458489,0.7758269999176264,0.2879446273048718,0.2469897456467151,0.2555570254723231,0.905561538413167,0.2345453339318434,0.2148508715132872,0.4763510776683688,0.2341689026604096,0.7803547643125057,0.1387366016323749,0.0994417760521173,0.1399964615702629,0.1400444920246417,0.3577814339660108,0.5535222729668021,0.3607357149677617,0.5499341208487749,0.3924975570823465,0.7906342042343957,0.4191140580390181,0.7271794719355447,0.270440984783428,0.3568644722302754,0.4614276858046651,0.6908425113984517,0.3810440142239843,0.0993433026596903,0.2363697178661823,0.2011051694862544,0.1254130124580115,0.2792038130573928,0.5523417089134455,0.2110647466033697,0.8150428682565689,0.4781034542247653,0.8657299987971783,0.8987787794321775,0.8594861049205065,0.3748618240157763,0.2425497832397619,-0.0018224870640234,0.0027592086514507,-0.0046899630009041,0.0010319787947017,0.4444980174303055,0.5591959916055202,0.3578276361028353,0.6612234158175332,0.255848772146485,0.2446153191849589,0.3696786264578501,0.8044947981834412,0.4057855904102325,0.648785412311554,0.996892973780632,0.4067186191678047,0.2287232869615157,0.4351388492754527,0.213202366605401,0.3807914587003844,0.2539657292266686,0.6799742941345487,0.7038881182670593,0.0019702308989228,0.4526139656081795,0.6551830110450586,0.502001809887588,0.2482124157249927,0.2880692730347315
GRMenon_mental-health-mistral-7b-instructv0.2-finetuned-V2,0.4088819301687181,0.5547228204086423,0.2897835423549016,0.2991247288882732,0.1535548972897231,0.6662444891408086,1.0,0.2642705974479516,0.3376031081591333,0.3875918333729108,0.2886481503290789,0.375474164262414,0.5999636764709766,0.3350542900817735,0.5388245198410004,0.3356021935386317,0.6276534842327237,0.2805212352957044,0.2977604136935302,0.4278074407151767,0.6096609543476786,0.4105385829295431,0.3977190468992506,0.5687827148607799,0.5614998755710465,0.2902786874522765,0.2642705974479516,0.3284131075654711,0.3376031081591333,0.4558896711096167,0.6141442963853478,0.4829833954572677,0.2710687065763132,0.3149996447776045,0.4866300253197551,0.4860291313380003,0.1749739022925496,0.299636531000336,0.4250702453511102,0.4313127377203533,0.4285312986799648,0.6155570391565561,0.4580708979205651,0.1869604501407593,-0.0013152150608808,0.6620737761259079,0.6447312127460133,0.476851070469076,0.6446816392920234,0.3885671347379684,0.5380865107290447,0.1167634846642613,0.455879888497293,0.0001228233059009,0.0014290752499819,0.0777456194448929,0.6109907859936357,0.4305436313152313,0.3438344718888402,0.287995054696997,0.6520877154543996,0.2642684169113636,0.2830437819163005,0.5225509125739336,0.263815447067221,0.6528994701802731,0.077462445371426,0.1176751578847567,0.0777571751521183,0.0770354362634512,0.4006880866363644,0.5596698755398393,0.3095048873552254,0.5572500126436353,0.3487718238362244,0.626807417188372,0.3956209165709359,0.5909126422234944,0.2397872262767383,0.4964957510431607,0.4613459138199687,0.5797982428755079,0.3376164053167615,0.1146475005274017,0.266274460280935,0.1821518794167786,0.1324966899119317,0.3471144763752818,0.5594153460115194,0.2966037867590785,0.6238442957401276,0.525244708172977,0.6380995456129313,0.6575129637494683,0.6342803053557873,0.5244311441977819,0.3119994029402733,-0.0013161610797325,0.0020899903022999,-0.0034713142955903,5.748453142067385e-06,0.4687714390456676,0.5703829536214471,0.4977063958843549,0.5564592257142067,0.3760333718224005,0.3450510203838348,0.4912468244632085,0.6276534842327237,0.5631914362311363,0.5719551376321099,0.6650505680590868,0.5561390742659569,0.2567655717333157,0.4186856342213494,0.2997344965115189,0.3375608569809368,0.2902786874522765,0.5708880807672229,0.5875007339886257,0.0021267910398399,0.4770883414894342,0.5506117778519789,0.494763788767159,0.2896348368376493,0.4309343149264653
Gensyn_Qwen2.5-0.5B-Instruct,0.2493756581097841,0.2522003396103779,0.8174522295594215,0.6981919383009275,0.2920453418046236,0.2345470041036605,0.2642705974479516,1.0,0.2113846022014816,0.2121965177357196,0.1882604490965604,0.201501994083325,0.2161893478284279,0.2097265611713131,0.3502912279218435,0.2098802967617909,0.2368752552817265,0.1801781874770919,0.1898510518173376,0.2597183256099621,0.2216110927984118,0.244707620392243,0.2345387861132621,0.2106757859388987,0.2090167303880055,0.8166542028387388,1.0000000223517418,0.2065284500519434,0.2113846022014816,0.304682133719325,0.229847107703487,0.35160452251633,0.1755268611013889,0.2005310288319985,0.3065000387529532,0.3065137981126706,0.080206931879123,0.6961217348774275,0.251545841495196,0.257864814872543,0.2809272576123476,0.2305590771138668,0.325592232698744,0.0823223746071259,-0.000857033888072,0.2390933937082688,0.2221087708391926,0.3627450290051373,0.2223197404633868,0.3395277993245558,0.3463052616765101,0.0569225773215293,0.2870862496395905,0.0024853758618256,-0.0011396360023354,0.1288797374193867,0.2342728475729624,0.2373425066471099,0.215632873121649,0.7473157656689485,0.2294151801615953,0.999999962747097,0.1665558485935131,0.2969431579113006,0.9986107895771662,0.2561432542279362,0.1266811328629652,0.0577279129065573,0.1290326941137512,0.1150593440979719,0.2550416799883048,0.2555817638834317,0.1995142207791408,0.2544423155486583,0.2121515572071075,0.2220565229654312,0.2309505076458056,0.2243091650307178,0.1637364619721969,0.2600327655673027,0.3120760259528954,0.2237215476731459,0.2113792405774196,0.0563011965714395,0.993240254620711,0.0809021942938367,0.3075964426000913,0.2439645820607741,0.2542925626039505,0.1912625073455274,0.2449270611008008,0.296298936009407,0.2365332345167795,0.2376883383840322,0.2369350058337052,0.2749258627494176,0.1698110116024812,-0.0003980108631367,0.0008827511038249,-0.0033006581385658,0.0014492009196691,0.3032994040598472,0.2621680349111557,0.2601512521505356,0.2128418441861868,0.3222405334765261,0.222568096127361,0.2743204583724339,0.2368752552817265,0.2788661395510037,0.2148420377211137,0.2344181779772043,0.2867678441107273,0.9254365066687266,0.2471649382884303,0.1934131849557161,0.2113833567127585,0.8166542028387388,0.2121692672371864,0.2087900418167313,-0.000510310311256,0.3057742950816949,0.1900013349950313,0.3223771527409553,0.8181004275878271,0.237568254272143
Gensyn_Qwen2.5-1.5B-Instruct,0.2928131398345743,0.3120633246643202,0.2206109824279944,0.2361635553340117,0.1143200037601803,0.3810512854584625,0.3376031081591333,0.2113846022014816,1.0,0.3469891620001623,0.710028309907232,0.350740873920066,0.3299681166043648,0.9313179829290936,0.3598951324820518,0.9270054527691431,0.3672182746231556,0.4369479580117123,0.4151283694165094,0.3562263745282377,0.3388337737747601,0.359230381569692,0.3613831523273672,0.2942915745079517,0.2895695157349109,0.2199739363665382,0.2113846022014816,0.8754821334566388,1.0000000149011612,0.3064300343394279,0.3409323277218001,0.3707757789109434,0.4290183585669313,0.4522631833595888,0.3564032012862818,0.3563041053712368,0.1065042839119476,0.2408236097544431,0.3651317629430975,0.3639423267117568,0.3760955243238381,0.3453316443732807,0.242448750544678,0.1162101553220834,0.0007965363173363,0.3992693716926234,0.3064541098746386,0.2506548684429038,0.3066094328056682,0.2276015166531909,0.3678662502872092,0.0597170943704744,0.3101857746286051,-0.0010538876005042,-0.0010779369284656,0.0622538690670178,0.3660808743110725,0.1985367635885874,0.2062337836250662,0.2366942940279841,0.3685211863900934,0.2113777206589778,0.1623375993221998,0.3279280327260494,0.2112811816235383,0.2950082188472152,0.0614897978420441,0.0617605405859649,0.0622825088839118,0.0610795786890846,0.2652411056416375,0.3165084730301584,0.4484967259424073,0.3131171401057924,0.7855610081127712,0.3382819103343146,0.3473555898027761,0.3244299728955541,0.3925936477524893,0.2217109240591526,0.3467253851039069,0.3104397244751453,0.9999951209340776,0.0614857186252872,0.2119671193261941,0.1098159812390804,0.0993297874395336,0.2594641271446432,0.3130708475198064,0.1818864685483276,0.3762951248458454,0.3270181960293224,0.3800743051937648,0.3964169291513307,0.3783234639891556,0.2400766362746556,0.1641426030546426,-0.0003842888870781,0.0015435836377273,-0.0030552039146035,0.0017647788450371,0.3061371791575636,0.3226894491485187,0.2216619923710823,0.2911918104759284,0.2161794602870941,0.2139646243304014,0.2449881682793299,0.3672182746231556,0.2360284402966499,0.2992636215957728,0.3793390467762947,0.25231708958745,0.211176110121111,0.3542963399418762,0.1839976194314658,0.9996669845921652,0.2199739363665382,0.2989766257149832,0.3030639924108982,0.0019877836323128,0.3131685980728694,0.2577635897323489,0.3877974477197443,0.2209918017809589,0.1989364276329676
