,AbdelrahmanHassan_whisper-large-v3-egyptian-arabic,AtlaAI_Selene-1-Mini-Llama-3.1-8B,AtlaAI_Selene-1-Mini-Llama-3.1-8B-GPTQ-W8A8,Byne_whisper-large-v3-arabic,DevQuasar_Qwen2.5-0.5B-GGUF,Emmet-Allen_christAIn-uncensored,Falconsai_nsfw_image_detection,FinGPT_fingpt-forecaster_dow30_llama2-7b_lora,FranckLucas08_Fine-Tuned_Lily,GRMenon_mental-health-mistral-7b-instructv0.2-finetuned-V2,Gensyn_Qwen2.5-0.5B-Instruct,Gensyn_Qwen2.5-1.5B-Instruct,Io2007_gemma-3-1b-big,Irfanuruchi_qwen2.5-1.5b-dsp-finetuned,JunHowie_Qwen3-8B-GPTQ-Int4,KurmaAI_AQUA-1B,LilRg_ECE-1B-merge-PRYMMAL,LunaticPython161_CyberWitch-7B,Marsouuu_MiniQwenMathExpert-ECE-PRYMMAL-Martial,Open-Bee_Bee-8B-RL,Oufei123_openai-whisper-large-v3-LORA-colab,Pista1981_Child-0a24ec-python-0a24ec-015022,QuantFactory_Qwen2.5-Coder-1.5B-Instruct-GGUF,Qwen_Qwen2-7B,Qwen_Qwen2-7B-Instruct,Qwen_Qwen2-7B-Instruct-GGUF,Qwen_Qwen2-7B-Instruct-GPTQ-Int4,Qwen_Qwen2-VL-2B,Qwen_Qwen2-VL-2B-Instruct,Qwen_Qwen2.5-0.5B,Qwen_Qwen2.5-0.5B-Instruct,Qwen_Qwen2.5-1.5B,Qwen_Qwen2.5-1.5B-Instruct,Qwen_Qwen2.5-14B,Qwen_Qwen2.5-14B-Instruct,Qwen_Qwen2.5-14B-Instruct-GPTQ-Int4,Qwen_Qwen2.5-Coder-1.5B,Qwen_Qwen2.5-Coder-1.5B-Instruct,Qwen_Qwen3-8B,Qwen_Qwen3-8B-GGUF,RakshitAi_AtmaLLaMA,RaykieLee_task-17-Qwen-Qwen2.5-0.5B,ResplendentAI_Qwen_Sissification_LoRA_128,ResplendentAI_Qwen_Soul_LoRA_128,ResplendentAI_Qwen_jeiku_LoRA_128,TECHNOPRAVIN01_Qwen2.5-14B-Valor,Tensoic_TinyLlama-1.1B-3T-openhermes,TheBloke_Llama-2-7B-Chat-GPTQ,TheBloke_Mistral-7B-Instruct-v0.2-GGUF,TheBloke_Mistral-7B-Instruct-v0.2-GPTQ,TheBloke_TinyLlama-1.1B-Chat-v1.0-GGUF,TheBloke_TinyLlama-1.1B-Chat-v1.0-GPTQ,TinyLlama_TinyLlama-1.1B-Chat-v1.0,TinyLlama_TinyLlama-1.1B-intermediate-step-1431k-3T,WizardLMTeam_WizardMath-7B-V1.1,amit2-0kr_food-disease-chatbot-recommender-v1,arcee-ai_Virtuoso-Small,bartowski_Meta-Llama-3.1-8B-Instruct-GGUF,bartowski_Qwen2.5-14B-Instruct-GGUF,codelion_gemma-3-1b-it-reasoning-grpo-lora,deepseek-ai_DeepSeek-R1-0528-Qwen3-8B,distilbert_distilgpt2,dphn_Dolphin3.0-Llama3.2-1B,dphn_Dolphin3.0-Qwen2.5-0.5B,dphn_dolphin-2.8-mistral-7b-v02,eiknarf_Qwen2.5-0.5B-Instruct-Gensyn-Swarm-rapid_stocky_stork,facebook_opt-125m,failspy_Meta-Llama-3-8B-Instruct-abliterated-v3,featherless-ai-quants_Gensyn-Qwen2.5-0.5B-Instruct-GGUF,feelconstantfear_Llama-3.2-1B-QPTQ,firdhokk_speech-emotion-recognition-with-openai-whisper-large-v3,gaunernst_gemma-3-1b-it-int4-awq,google_flan-t5-base,google_gemma-3-1b-it,google_gemma-3-1b-pt,grimjim_Llama-3-Instruct-abliteration-LoRA-8B,grimjim_Llama-3.1-8B-Instruct-abliterated_via_adapter,hanad_self_harm_detection,huihui-ai_Qwen2.5-Coder-1.5B-Instruct-abliterated,iqbalamo93_Meta-Llama-3.1-8B-Instruct-GPTQ-Q_8,jeergrvgreg_uplifting-filter-v5,jeiku_Aura_Qwen2_v2_7B,jeiku_dontusethis,jinaai_jina-reranker-m0,lakhera2023_Qwen-model,lamptablet_gpt2-Q8_0-GGUF,lemon07r_Qwen3-R1-SLERP-Q3T-8B,lightonai_MonoQwen2-VL-v0.1,marianoiry_gensyn-checkpoints-sturdy_twitchy_jay,marroyo777_flan-t5-base-Q4_K_M-GGUF,mergekit-community_mergekit-slerp-lxmmvuv,meta-llama_Llama-2-7b-chat-hf,meta-llama_Llama-2-7b-hf,meta-llama_Llama-3.1-8B,meta-llama_Llama-3.1-8B-Instruct,meta-llama_Llama-3.2-1B,meta-llama_Meta-Llama-3-8B,meta-llama_Meta-Llama-3-8B-Instruct,miosipov_asr2_medium_CRSPR_v0.5,mistral-community_Mistral-7B-v0.2,mistralai_Mistral-7B-Instruct-v0.2,mistralai_Mistral-7B-v0.1,monsterapi_gpt2_alpaca-lora,monsterapi_opt125M_alpaca,mradermacher_AtmaLLaMA-GGUF,mradermacher_Dolphin3.0-Qwen2.5-0.5B-GGUF,mradermacher_Qwen2.5-0.5B-i1-GGUF,mradermacher_Qwen2.5-Coder-1.5B-Instruct-abliterated-GGUF,mssongit_Qwen2.5-14B-SFT-LoRA-6e-5,nm-testing_whisper-large-v3.w4a16,nvidia_llama-3.1-nemoguard-8b-content-safety,nyrahealth_CrisperWhisper,openai-community_gpt2,openai_whisper-large-v3,osunlp_UGround-V1-2B,phanerozoic_Tiny-Pirate-1.1b-v0.1,podsni_hades-1B,postbot_distilgpt2-emailgen,prithivMLmods_Bee-8B-RL-abliterated,pszemraj_opt-125m-email-generation,s3nh_TinyLLama-4x1.1B-MoE,segolilylabs_Lily-Cybersecurity-7B-v0.2,smgriffin_pop-lyrics-generator-v1,straino_Qwen2.5-0.5B-Instruct-Q4_K_M-GGUF,svjack_Qwen2-7B_Function_Call_tiny_lora,tahamajs_LLaMA-3-2-LoRA-EmotionTune-Full,tgtgeo_gensyn-checkpoints-jumping_gentle_ant,trumancai_Revela-500M,unsloth_Qwen2-VL-2B-Instruct-unsloth-bnb-4bit,unsloth_Qwen2.5-1.5B-bnb-4bit,unsloth_gemma-3-1b-it-GGUF,v000000_Qwen2.5-Lumen-14B,vanshs613_Qwen2.5-0.5B-Instruct-Gensyn-Swarm-soaring_dappled_hippo,vanta-research_apollo-astralis-8b,victorwkey_vit-food101,wulli_Qwen2.5-0.5B-sft-capybara,ysn-rfd_distilgpt2-Q8_0-GGUF
AbdelrahmanHassan_whisper-large-v3-egyptian-arabic,1.0,0.8998006719838207,0.8182627060696748,0.9998470400699744,0.9974785668604079,0.9974839982495118,0.9664743117442512,0.9830219111496599,0.9737612405324994,0.9730890489365145,0.9974097193302567,0.978515434886423,0.9919051297725701,0.9785045055157202,0.9823554039150146,0.9923829972137779,0.9784926028261336,0.909701814835398,0.9347285396017009,0.9819257566540763,0.999999997510283,0.9550283074494278,0.9784031596683305,0.9133017166155766,0.9125498267829742,0.9403034502812431,0.9893257947078714,0.9788305354006075,0.9788300809207731,0.9974441174303533,0.9974258836590947,0.9785033441174343,0.9785154687076832,0.9463223097332892,0.8867754880136733,0.96862043025014,0.9785904562846928,0.9785777599962393,0.9066919223024739,0.9491328067658553,0.9142293676160834,0.950817701192873,0.9751920541318971,0.9751510680682889,0.9751320045800282,0.8895352205744191,0.9557214892629741,0.9741123508886214,0.948954684278518,0.9868855575276114,0.9517283630806178,0.9688998333757656,0.9517280930056762,0.9517292781740909,0.9115113600788176,0.8949028649060893,0.9463024723914961,0.9482099309833586,0.9499569981627096,0.9545115363567399,0.95417962219871,0.9021762522470023,0.9608772359284254,0.9974694666630193,0.9035258897550059,0.9508618379780893,0.9912574638463237,0.9006960035382546,0.9974248598173476,0.9707203963971349,0.987623350452393,0.9698136366617598,0.9161769608506728,0.9924019068127107,0.9918242131341135,0.9540913984795962,0.9113821708874613,0.9664655742158977,0.9346019743807948,0.9841184758714233,0.9780916503119819,0.9059006443532932,0.9406615966052961,0.9293310709087762,0.9550327652985894,0.8923372463719985,0.9134036772903132,0.9773411660506068,0.9549701890123206,0.9160182983150126,0.9044789887788346,0.9052237209515305,0.9052234304545579,0.9469705398201926,0.9469724618373545,0.9608736429080409,0.9470306264466914,0.9049150684069985,0.9999999968485223,0.9035201216843255,0.9492426151205792,0.9494760562800496,0.9113790964909482,0.9122250560359659,0.9514860646526069,0.9974705819221497,0.9974299925751713,0.9346009761502283,0.9740680975748547,0.7186728381895768,0.9926676452357773,0.9897229591295285,0.8896722022499454,0.9897171426544462,0.978342318654047,0.9517283216392193,0.954312012942169,0.9021715907236381,0.9810411529781257,0.9945410044017781,0.976231418385253,0.9073076679353774,0.8896634837718127,0.9974242499598158,0.9834154170608176,0.9716494684837288,0.9549698550908235,0.9986757631064478,0.9332583381491466,0.7616623395435398,0.9924002142574606,0.891181886591063,0.997413959292065,0.9810674670178331,0.9664924459271649,0.9974513840255197,0.8924016032866317
AtlaAI_Selene-1-Mini-Llama-3.1-8B,0.8998006719838207,1.0,0.7244309827246547,0.8969908585410538,0.9114016017321203,0.9113984682787741,0.9440076790536059,0.9344052769749049,0.9688561914778503,0.9699517156639013,0.9112973656376397,0.9699420483817369,0.9420649866513792,0.9699660668852697,0.9297556628982103,0.942829232904374,0.9684735317941977,0.9791519650247881,0.9946230307940668,0.9575618644424516,0.8997981787763105,0.9812897507143311,0.9702224795347663,0.9794678255179347,0.9793947822563904,0.9728685320215579,0.9224806046311396,0.968981232648541,0.9689813659969424,0.9113491046397688,0.911322079091511,0.9699598907273622,0.9699420727832021,0.9585750094907457,0.9976581213484645,0.9765323940413376,0.9699412494518029,0.9699663245668014,0.998766754652063,0.9682158370392059,0.9800729062056797,0.9854795907499276,0.9654532152878998,0.9655024015885542,0.9655204557315689,0.9724155151723406,0.9821401006635326,0.9623405031743311,0.9680096831225176,0.9467684630335044,0.9884426834938163,0.9314065211840495,0.9884452864118479,0.9884433062968148,0.9796391991344937,0.7460426375866275,0.9586016591050659,0.9683638190210583,0.9580811296800588,0.8496293405505957,0.9872262071522607,0.9877142566750736,0.9849686456880585,0.9113765122285747,0.9998297167196203,0.9855476071473863,0.9440464527585938,0.9999699801455009,0.9113190717826801,0.9476406051801797,0.9494208631348182,0.8349993608000393,0.9295727204011646,0.9428635331909927,0.9421919681873905,0.9879524240142777,0.9796190069188926,0.9439816615502347,0.9945366832174558,0.9375407446858388,0.9699728598494013,0.9762857328875598,0.9923925562099947,0.9932476768464426,0.9812989924334403,0.9945700387693032,0.9801151002374193,0.9705352871565125,0.9812272982249942,0.9293914307678469,0.978252125001999,0.9993003581038807,0.9993008543311759,0.9682610798366537,0.9682518357597137,0.984952184831741,0.9681760297726857,0.9990873293258407,0.8998039711890857,0.9998301683150986,0.9680151858275697,0.968047460241971,0.7727282664056092,0.7741637889406061,0.9674359763120172,0.9113776222701435,0.9113290006649648,0.9945342279848589,0.8958327126809212,0.8187585556737677,0.892263608418692,0.9440419971795966,0.9967883683472321,0.9440226164829129,0.9697474961934281,0.9884433538049955,0.9876642255649104,0.9877094824295545,0.958338418481804,0.9012222724220593,0.9726323044033782,0.9784645357213372,0.99678844779504,0.9113195462815507,0.9511041173481384,0.8895357466287904,0.98122659015424,0.911712331534979,0.8001404174828849,0.5506727929933578,0.9428604319388513,0.9726029643690133,0.9113034125201456,0.9643556447935676,0.9440080839031273,0.9113266955840035,0.9946935943588926
AtlaAI_Selene-1-Mini-Llama-3.1-8B-GPTQ-W8A8,0.8182627060696748,0.7244309827246547,1.0,0.8217272697952231,0.8514168633664579,0.8513774743005197,0.814096018911204,0.8110851139077052,0.7830871597137572,0.7864174689689912,0.8520059394480917,0.806559403447378,0.8409352564136608,0.8064068965580388,0.7759650929443205,0.8350299998368885,0.8109354427241589,0.7203649878611181,0.7718647388913598,0.7925946755542633,0.8183026817323321,0.7994205302508198,0.8043828438870437,0.7252191137653348,0.7253045952503019,0.7474183884904256,0.7868492920469077,0.8034338587229847,0.8034507302944283,0.8517142185944444,0.8518677349601349,0.806505331215728,0.8065587452497855,0.7444314582821,0.7188500727542224,0.7655975617786556,0.8053874703741434,0.8052334303271228,0.731934511168725,0.7532861638088754,0.7292771635779992,0.8174558067165012,0.7945491762841554,0.7930479584844082,0.7922825294137595,0.6990627362103705,0.7849959422206242,0.7573760379654415,0.7526391548030189,0.7784572412783817,0.7757345952146424,0.7832578649234447,0.7756637015298881,0.7756982163334785,0.7234794127069191,0.7751847075628088,0.7444077389669921,0.7530482876493982,0.7535849022534896,0.8048564468689157,0.7721146619267544,0.7671024425751922,0.7894535764416233,0.8515031246312068,0.7296699722186418,0.817065700557561,0.8365268820563678,0.7252998388940125,0.8518785507916576,0.7797425171329839,0.817542456844735,0.8077049583853938,0.8843138151693702,0.8347535942540945,0.841114486749573,0.7692203656098072,0.7233611753655628,0.8144506560118125,0.7734904913105819,0.7790635829827044,0.8108628199646746,0.7188100847418903,0.7562996612546394,0.7616884623707671,0.7993181407789535,0.7478500557751331,0.7252319515259512,0.801420201854134,0.800162446856453,0.8846282420670137,0.7925444949112636,0.7324034809675979,0.7323333272716173,0.7511188510930107,0.7509995996714195,0.7898147685700921,0.7517963416190985,0.731328354241142,0.8182196044190387,0.7295974261392967,0.7524924356252067,0.7537170581867337,0.7919356039752188,0.7891084303504827,0.7564497101179091,0.851494600954444,0.8518338294118682,0.7735278705616738,0.8264904006032245,0.6733854303801327,0.8110646699289833,0.8264099334892303,0.741140021666696,0.8265854266507029,0.8009426056718926,0.775715210356983,0.7849549899365258,0.7671453725809643,0.790685837358528,0.8724557294555914,0.7906193914848848,0.7193330425546224,0.7411336878882222,0.8518817734885799,0.8059342607096837,0.8104176209271228,0.8001704329375001,0.8401560099540031,0.7674710584344647,0.6282951116035771,0.8347786298195194,0.70020201632396,0.8519707327679744,0.799754877234624,0.8149713700335357,0.8516740005423207,0.7460968077522372
Byne_whisper-large-v3-arabic,0.9998470400699744,0.8969908585410538,0.8217272697952231,1.0,0.9975728327599476,0.9975779822992559,0.96719531701426,0.983846941473939,0.9733965052466723,0.9726897720435633,0.9975100936588567,0.97712665347908,0.9913039564963115,0.9771142745836774,0.9794812328329321,0.9918140680918345,0.9777478427577058,0.9057705739875622,0.932032548793477,0.9795586507199165,0.9998474187808567,0.9547577298796491,0.9769946020153972,0.908789304135828,0.9080795117004855,0.9363465195224474,0.9881246573068807,0.9777919312482473,0.9777916002684991,0.9975414622878578,0.9975248249591946,0.9771140326166279,0.977126677359257,0.9431909349967393,0.8848252354924825,0.9660455191173979,0.9771902320726391,0.9771761439603517,0.9046743237987808,0.9462086470708085,0.9106380828295927,0.9495661700735282,0.9751858705154274,0.9751303849143724,0.9751040832211592,0.8852894751642733,0.9553097238686622,0.9717709491230111,0.9458291136467248,0.9844982370514773,0.9499299371514099,0.9685459784660652,0.9499290159682092,0.9499305442738026,0.9076131769197218,0.9003071661131817,0.943170573931241,0.9450755368558095,0.947122665437251,0.9574144984760742,0.9529824442077333,0.9010296881287857,0.9593800566213961,0.9975647578462662,0.9010011177668451,0.9496062016400684,0.9910248529690279,0.8978457700380175,0.9975238763918275,0.9698297465676506,0.9874666251115638,0.9714764140273514,0.9183588745844146,0.9918301371450046,0.9913146719465191,0.9527042054975196,0.9074495492852259,0.9671899902478192,0.9319208883099015,0.9813317823773937,0.9767153255189613,0.9008871024914149,0.937575671865433,0.9259269827235126,0.9547611799024542,0.8907626482587717,0.9096028745300564,0.9758256961090237,0.9547078106617756,0.9182043956048613,0.9043595532410269,0.9030282650718388,0.9030273797905497,0.9438651483041468,0.9438659533076136,0.9593798580411254,0.9439307076933728,0.9027703945563302,0.9998466179687702,0.9009947510316874,0.9461228542214171,0.9463215372330398,0.9164254166075705,0.9172216510754739,0.9486672731009544,0.9975657754337874,0.9975285475765115,0.9319202314891344,0.9755615993321008,0.7219868946591927,0.9938169519025661,0.9900145027876052,0.8880074258698661,0.99001043156545,0.9766234833747927,0.9499297201929865,0.9530516351973579,0.901025247646608,0.9797571474943798,0.9949422512774265,0.9750074579883197,0.9030681071982907,0.8879985861124977,0.9975232735646176,0.9827256449970284,0.9731024447882486,0.9547075494495175,0.998660092780528,0.9359906187572948,0.7685180045880924,0.9918286943054648,0.8872212279288139,0.997513950454118,0.9802666621076498,0.9672198819210467,0.9975483968082693,0.8908103187418144
DevQuasar_Qwen2.5-0.5B-GGUF,0.9974785668604079,0.9114016017321203,0.8514168633664579,0.9975728327599476,0.9999999999999997,0.9999999967895696,0.9719058776739907,0.9850127292157045,0.9776956223136378,0.9776086984488824,0.9999993528517443,0.9838157483819735,0.9965553044033888,0.9837916826447823,0.9793419561088763,0.996421910809079,0.9842252700211712,0.9183541546168174,0.9451198547285642,0.9841211973586244,0.9974827987166714,0.9648035079214318,0.9835035497750799,0.9214825300560188,0.9209003095215796,0.9459630462364693,0.9859860086135087,0.9835851817745062,0.9835866961556475,0.9999998358982756,0.9999996195550749,0.9838010719261847,0.9838156858101224,0.9501687936965582,0.900084237560996,0.9712609382181413,0.9837491408648428,0.9837235510518116,0.9181694765023101,0.9541135322095249,0.9232597645892855,0.9632570142678842,0.9798974331209833,0.9797011971625748,0.9796019934961313,0.8988613950573601,0.9638295028562363,0.9745575236791256,0.9537873856138717,0.9854481902689428,0.9599068879689017,0.9689466112366725,0.9598990390653588,0.9599037397258243,0.9202213876360703,0.8916764167467071,0.9501515651557183,0.9532413058171885,0.9542202525904488,0.9530775205534557,0.9613598814558676,0.9165561856914494,0.9684999167778048,0.9999999857502571,0.9151876295070371,0.9632562738444352,0.9958730607682438,0.9121817540664894,0.9999996025863852,0.9715347427716114,0.9908551700724536,0.9647483242295872,0.9367180244133355,0.9964097970588282,0.9965756749030902,0.9609481225566303,0.9200825172636743,0.9719356950732544,0.9451859616585272,0.9820096851685155,0.983942481110596,0.9141794670092768,0.9481598037971459,0.9391468382748788,0.9647966132238398,0.9071049078314808,0.9220457374972677,0.9820669219666818,0.9648316627037475,0.9366058887155299,0.9206382849997362,0.9169612555415358,0.9169532877593344,0.95203471662265,0.9520224270326223,0.968535534715163,0.9521536169250427,0.9166330217159224,0.9974740017477681,0.9151748278156074,0.9540093417330278,0.9543133945490223,0.9095384620737097,0.9100485694014017,0.9563702097806733,0.9999999883673131,0.9999996769371121,0.9451890357088563,0.9755179020049455,0.7381504540855509,0.9897275010062214,0.9936249944481758,0.904683585112324,0.9936379747762888,0.9828654684761717,0.9599047914099174,0.9628473666824662,0.916556466373549,0.9838723673856734,0.9990398054282618,0.980467804896307,0.9160571599970773,0.9046757360837661,0.999999595204404,0.9857715623880906,0.9711225644359032,0.9648321658254269,0.9997401842222285,0.9266193635905607,0.7477733992865812,0.9964109040265752,0.9004971709308102,0.9999994285531494,0.9846238968306826,0.9720192382422403,0.9999998718024871,0.9069747590531341
Emmet-Allen_christAIn-uncensored,0.9974839982495118,0.9113984682787741,0.8513774743005197,0.9975779822992559,0.9999999967895696,1.0,0.9719052864845636,0.985015460791324,0.9776982991845915,0.9776107303679598,0.9999992641408905,0.9838157220226678,0.9965542381993947,0.9837916739136672,0.9793485483828352,0.9964216875095342,0.9842249404749308,0.9183531860204258,0.9451161416558695,0.9841237939708348,0.9974882248630781,0.9648004345958557,0.983503786556764,0.9214814380178937,0.9208990841863092,0.9459637090972388,0.9859931368429001,0.9835858707566724,0.9835873827416146,0.9999997893913937,0.9999995510651389,0.9838010499425829,0.9838156594938233,0.9501714702128479,0.900080077241962,0.971264377506006,0.9837492840460464,0.9837237119838199,0.9181666413674013,0.9541151667649664,0.9232583493836742,0.9632503560119642,0.9798990419429036,0.9797029993359456,0.9796038952120246,0.8988602041580432,0.9638284565433028,0.9745633064740851,0.9537890531373167,0.9854542305357602,0.959905652000716,0.9689511088885848,0.95989781252189,0.9599025088670969,0.9202202822992309,0.8916808864607333,0.9501542404980896,0.9532427769861175,0.9542223638211612,0.9530816209811543,0.9613599014632691,0.9165490801534827,0.9684986752127683,0.9999999707110289,0.9151844330461176,0.9632496720503759,0.9958724708761689,0.9121786601419714,0.9999995322894182,0.9715389719284435,0.9908565952329822,0.9647547351911858,0.9367008322015191,0.996409612314641,0.9965745724827385,0.9609484578172119,0.9200814029709848,0.9719350557903982,0.9451820136949511,0.9820156909481094,0.9839417929853893,0.9141780998384667,0.9481591371987343,0.9391435611537825,0.9647935539068994,0.9070982272372798,0.9220447044482468,0.9820674748412332,0.9648284839349801,0.9365886376177189,0.9206288248242093,0.9169580627461454,0.9169501043135391,0.9520362477361387,0.9520239748461109,0.9685342446442105,0.9521550695757396,0.9166299248021628,0.9974794386354543,0.9151716401858242,0.9540110792558574,0.9543149986586873,0.9095418256567257,0.910052364283177,0.9563718580955557,0.9999999744150901,0.9999996130837645,0.9451850825895468,0.9755194340206477,0.7381372384489541,0.9897337842234003,0.9936257046385862,0.9046770724864309,0.9936386612398406,0.9828661534940891,0.9599035580853037,0.9628456224268315,0.9165493543831684,0.9838751693517682,0.9990370130807879,0.980469519338229,0.9160559218251946,0.9046692226285734,0.9999995246376012,0.9857738588558616,0.9711262536215104,0.9648289858450231,0.9997418949666494,0.9266277353162332,0.7477867965287769,0.9964107157833985,0.9004961328340284,0.9999993448424866,0.9846257945012902,0.9720185302002636,0.9999998331888468,0.9069683190728594
Falconsai_nsfw_image_detection,0.9664743117442512,0.9440076790536059,0.814096018911204,0.96719531701426,0.9719058776739907,0.9719052864845636,1.0,0.996322968781912,0.981016709893885,0.9801690870392701,0.9718481746627797,0.9804469159484174,0.9797911375819265,0.9804459870332923,0.9659628141230864,0.9800258677816804,0.9863890017784217,0.9055656680576439,0.9628944314066556,0.9635520579517461,0.9664750222133807,0.9794036520989479,0.9804469243318977,0.9091812500703572,0.9083844085749373,0.9250108859908535,0.9822693610576461,0.9864219513293714,0.9864216915589625,0.9718775096851369,0.9718615137020276,0.9804469699064423,0.9804468941374137,0.9169172148808412,0.9397182053710446,0.9727414792705878,0.9804103530920276,0.9804107753165224,0.9506107671289932,0.9292123085305669,0.910825722073382,0.9732628379701826,0.9833874311903376,0.9833097048880249,0.9832731416829672,0.8834685730068479,0.979973666110453,0.9548467810443352,0.9283465648006664,0.9692306769692822,0.965431873015884,0.9946377794787709,0.9654297542904369,0.9654306763846044,0.9075783796487861,0.9224080710051916,0.9169207195169417,0.9279675023848236,0.9208155464187445,0.975578881721074,0.9762295114617847,0.9693241717389648,0.9773717385932994,0.9718935143490923,0.9468279309383532,0.9732969935760775,0.9816601759332557,0.945189310078857,0.9718595030628714,0.9945107902060942,0.9919538209308068,0.9642755171619335,0.9755350755882793,0.9800385867460127,0.979749594853099,0.9759614972694459,0.9074120598251614,0.9999997983169953,0.9628832314583983,0.9672026579834474,0.9800530696026936,0.9009003802635506,0.9610163836534988,0.9557634733947948,0.97940544729106,0.9563766935911217,0.9097136010005099,0.9842407428064018,0.9794024900434287,0.9753821151967635,0.9746064049307697,0.9494481990252486,0.9494452399003479,0.9267017149339515,0.9266901521221871,0.9773794112981834,0.926695952962316,0.9484939949427613,0.9664737849991516,0.9468222340412435,0.9286440713042935,0.9288663556135928,0.9376445523339398,0.9383495849403553,0.9310534310992101,0.9718941556706272,0.9718664252605675,0.9628832187248378,0.9913616298862501,0.8716713127110387,0.981018140364626,0.9851372710777635,0.9475514815147879,0.9851335767021215,0.9799860272896753,0.9654312523798325,0.9765010381572484,0.9693219374531884,0.9640160600023605,0.9675705996625672,0.9817748861035939,0.902759174524856,0.9475418293524018,0.9718593758850432,0.9937743394779832,0.9891808080009478,0.9794023318943471,0.9729121805566339,0.9503392642694856,0.7890221799538194,0.9800374401348247,0.8854860914480731,0.9718514132527923,0.9895359178645229,0.9999984932491741,0.9718653619875908,0.9563825180494141
FinGPT_fingpt-forecaster_dow30_llama2-7b_lora,0.9830219111496599,0.9344052769749049,0.8110851139077052,0.983846941473939,0.9850127292157045,0.985015460791324,0.996322968781912,1.0,0.9867453367325454,0.9857534635800449,0.9849316761841975,0.984690594919113,0.9881883330049591,0.9846910566656809,0.9733114340574062,0.9889024645980291,0.9897052503871433,0.9100615643889828,0.9570791613077997,0.9730143686701672,0.9830211943424721,0.9787712330080682,0.9847211504412543,0.9121689262901348,0.911468914502299,0.9321537096390401,0.9893533824044058,0.9895672428326675,0.9895663801407151,0.9849724428510412,0.9849505481581249,0.9846883570170041,0.9846906117595912,0.930584934773358,0.9290142418530496,0.9756670519895192,0.984725157124556,0.9847260595958561,0.9425601393724689,0.9399564156955973,0.9154795047862623,0.9703437106021785,0.9889143602473719,0.9888910336683746,0.9888818354184927,0.8885104026477567,0.9798031350105665,0.966499986291198,0.9389003103098701,0.9787109322398386,0.9665182994679762,0.992328913658717,0.9665188891876404,0.9665189342255843,0.9119628149667298,0.9249978119522669,0.930580955489035,0.9383581755810375,0.9346353764717426,0.9779415947279226,0.9758671766453415,0.952831033434478,0.9774402625221129,0.984998599643958,0.9379678972001573,0.9703940456767167,0.9902819901225194,0.9353593571099396,0.984948460132057,0.9924921859679925,0.9968971012460862,0.9727177646581426,0.9615508805470367,0.9889258603510227,0.9883357380004556,0.9754002115526881,0.9117354088604845,0.99630921382956,0.956977469135195,0.9751028204795518,0.9841028554381643,0.9031807602444274,0.9578140348705426,0.9493467093827131,0.9787770619035872,0.9411184152691907,0.9141843850601368,0.9866952396238788,0.9787294789384668,0.961381550367208,0.9578069119173254,0.9408699296686929,0.9408699932368103,0.9372446824110372,0.9372408203466978,0.9774334625690398,0.9372391426217834,0.9403006829855761,0.9830228625531918,0.9379642989490861,0.9392176959726557,0.9393095822773446,0.9402470412002403,0.941092009851432,0.94205716743433,0.9849996857052735,0.984956298394531,0.9569759764087455,0.9928068415169798,0.8310268629572112,0.9927425281918234,0.9936412388329916,0.9346588942417307,0.9936314483210051,0.9838471537661998,0.9665184398616373,0.9753433699874987,0.9528261525290054,0.9755650960637781,0.9804251531913435,0.9859628566469348,0.9067034376581884,0.934649550354399,0.9849479849196022,0.995966738836835,0.990959676044024,0.9787290248471583,0.9864066372697224,0.9534146599153961,0.7931878683462159,0.9889237366956319,0.8910098397962667,0.9849364046806469,0.9929341211641076,0.9963014073600325,0.9849675255526302,0.9411975619222404
