,AbdelrahmanHassan/whisper-large-v3-egyptian-arabic,AtlaAI/Selene-1-Mini-Llama-3.1-8B,AtlaAI/Selene-1-Mini-Llama-3.1-8B-GPTQ-W8A8,Byne/whisper-large-v3-arabic,DevQuasar/Qwen2.5-0.5B-GGUF,Emmet-Allen/christAIn-uncensored,Falconsai/nsfw_image_detection,FinGPT/fingpt-forecaster_dow30_llama2-7b_lora,FranckLucas08/Fine-Tuned_Lily,GRMenon/mental-health-mistral-7b-instructv0.2-finetuned-V2,Gensyn/Qwen2.5-0.5B-Instruct,Gensyn/Qwen2.5-1.5B-Instruct,Io2007/gemma-3-1b-big,Irfanuruchi/qwen2.5-1.5b-dsp-finetuned,JunHowie/Qwen3-8B-GPTQ-Int4,KurmaAI/AQUA-1B,LilRg/ECE-1B-merge-PRYMMAL,LunaticPython161/CyberWitch-7B,Marsouuu/MiniQwenMathExpert-ECE-PRYMMAL-Martial,Open-Bee/Bee-8B-RL,Oufei123/openai-whisper-large-v3-LORA-colab,Pista1981/Child-0a24ec-python-0a24ec-015022,QuantFactory/Qwen2.5-Coder-1.5B-Instruct-GGUF,Qwen/Qwen2-7B,Qwen/Qwen2-7B-Instruct,Qwen/Qwen2-7B-Instruct-GGUF,Qwen/Qwen2-7B-Instruct-GPTQ-Int4,Qwen/Qwen2-VL-2B,Qwen/Qwen2-VL-2B-Instruct,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-14B,Qwen/Qwen2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct-GPTQ-Int4,Qwen/Qwen2.5-Coder-1.5B,Qwen/Qwen2.5-Coder-1.5B-Instruct,Qwen/Qwen3-8B,Qwen/Qwen3-8B-GGUF,RakshitAi/AtmaLLaMA,RaykieLee/task-17-Qwen-Qwen2.5-0.5B,ResplendentAI/Qwen_Sissification_LoRA_128,ResplendentAI/Qwen_Soul_LoRA_128,ResplendentAI/Qwen_jeiku_LoRA_128,TECHNOPRAVIN01/Qwen2.5-14B-Valor,Tensoic/TinyLlama-1.1B-3T-openhermes,TheBloke/Llama-2-7B-Chat-GPTQ,TheBloke/Mistral-7B-Instruct-v0.2-GGUF,TheBloke/Mistral-7B-Instruct-v0.2-GPTQ,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,TheBloke/TinyLlama-1.1B-Chat-v1.0-GPTQ,TinyLlama/TinyLlama-1.1B-Chat-v1.0,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,WizardLMTeam/WizardMath-7B-V1.1,amit2-0kr/food-disease-chatbot-recommender-v1,arcee-ai/Virtuoso-Small,bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,bartowski/Qwen2.5-14B-Instruct-GGUF,codelion/gemma-3-1b-it-reasoning-grpo-lora,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,distilbert/distilgpt2,dphn/Dolphin3.0-Llama3.2-1B,dphn/Dolphin3.0-Qwen2.5-0.5B,dphn/dolphin-2.8-mistral-7b-v02,eiknarf/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-rapid_stocky_stork,facebook/opt-125m,failspy/Meta-Llama-3-8B-Instruct-abliterated-v3,featherless-ai-quants/Gensyn-Qwen2.5-0.5B-Instruct-GGUF,feelconstantfear/Llama-3.2-1B-QPTQ,firdhokk/speech-emotion-recognition-with-openai-whisper-large-v3,gaunernst/gemma-3-1b-it-int4-awq,google/flan-t5-base,google/gemma-3-1b-it,google/gemma-3-1b-pt,grimjim/Llama-3-Instruct-abliteration-LoRA-8B,grimjim/Llama-3.1-8B-Instruct-abliterated_via_adapter,hanad/self_harm_detection,huihui-ai/Qwen2.5-Coder-1.5B-Instruct-abliterated,iqbalamo93/Meta-Llama-3.1-8B-Instruct-GPTQ-Q_8,jeergrvgreg/uplifting-filter-v5,jeiku/Aura_Qwen2_v2_7B,jeiku/dontusethis,jinaai/jina-reranker-m0,lakhera2023/Qwen-model,lamptablet/gpt2-Q8_0-GGUF,lemon07r/Qwen3-R1-SLERP-Q3T-8B,lightonai/MonoQwen2-VL-v0.1,marianoiry/gensyn-checkpoints-sturdy_twitchy_jay,marroyo777/flan-t5-base-Q4_K_M-GGUF,mergekit-community/mergekit-slerp-lxmmvuv,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-hf,meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-1B,meta-llama/Meta-Llama-3-8B,meta-llama/Meta-Llama-3-8B-Instruct,miosipov/asr2_medium_CRSPR_v0.5,mistral-community/Mistral-7B-v0.2,mistralai/Mistral-7B-Instruct-v0.2,mistralai/Mistral-7B-v0.1,monsterapi/gpt2_alpaca-lora,monsterapi/opt125M_alpaca,mradermacher/AtmaLLaMA-GGUF,mradermacher/Dolphin3.0-Qwen2.5-0.5B-GGUF,mradermacher/Qwen2.5-0.5B-i1-GGUF,mradermacher/Qwen2.5-Coder-1.5B-Instruct-abliterated-GGUF,mssongit/Qwen2.5-14B-SFT-LoRA-6e-5,nm-testing/whisper-large-v3.w4a16,nvidia/llama-3.1-nemoguard-8b-content-safety,nyrahealth/CrisperWhisper,openai-community/gpt2,openai/whisper-large-v3,osunlp/UGround-V1-2B,phanerozoic/Tiny-Pirate-1.1b-v0.1,podsni/hades-1B,postbot/distilgpt2-emailgen,prithivMLmods/Bee-8B-RL-abliterated,pszemraj/opt-125m-email-generation,s3nh/TinyLLama-4x1.1B-MoE,segolilylabs/Lily-Cybersecurity-7B-v0.2,smgriffin/pop-lyrics-generator-v1,straino/Qwen2.5-0.5B-Instruct-Q4_K_M-GGUF,svjack/Qwen2-7B_Function_Call_tiny_lora,tahamajs/LLaMA-3-2-LoRA-EmotionTune-Full,tgtgeo/gensyn-checkpoints-jumping_gentle_ant,trumancai/Revela-500M,unsloth/Qwen2-VL-2B-Instruct-unsloth-bnb-4bit,unsloth/Qwen2.5-1.5B-bnb-4bit,unsloth/gemma-3-1b-it-GGUF,v000000/Qwen2.5-Lumen-14B,vanshs613/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-soaring_dappled_hippo,vanta-research/apollo-astralis-8b,victorwkey/vit-food101,wulli/Qwen2.5-0.5B-sft-capybara,ysn-rfd/distilgpt2-Q8_0-GGUF
AbdelrahmanHassan/whisper-large-v3-egyptian-arabic,0.9999999,0.21472563,0.18447125,0.9999972,0.6671681582160627,0.6672011534395735,0.4683772746188126,-0.04134305,0.20370673,0.19348198,0.6665940878262371,0.4558260368605291,0.1101339723448851,0.4559433310490345,0.2289431770048782,0.0316095850485464,0.4563476072702412,0.18522385,0.4566826327412207,0.2312286074908297,0.92468184,0.497023308291991,0.4909784674526872,0.3982562250890344,0.3976753109714411,0.3976753109714411,0.3973379126061047,0.4952453289137409,0.495361893494074,0.6671665823267527,0.6665940878262371,0.4556664540151634,0.4558260368605291,0.2588943355902893,0.2589584266147287,0.2602791412558985,0.4970055093580024,0.4974320312848408,0.2285119909869324,0.22851790397516,-0.041358113,0.664884784300287,0.3982543560947433,0.398255149564608,0.3982509933265382,0.2589612189709564,-0.1638502103394986,-0.022688732,0.19602461,0.19991395,-0.162989608996176,-0.1506017105409231,-0.1629984275049115,-0.1629330875621672,0.18618444,0.2175660496364561,0.2588167928028602,0.21472564,0.2589584266147287,0.0304268611752244,0.2266727212517207,-0.1027295145121484,0.4544705243671644,0.6672769361240518,0.195564,0.6665940883444446,0.4382342132900164,0.2123895,0.666601373613158,0.4557062166760713,0.0016774274,0.0312757624888422,0.2175660496364561,0.0304266911432152,0.1270289612452257,0.21238986,0.21450892,0.4683966542972487,0.4974135041746246,0.21479478,0.4556881978449743,0.398254141591149,0.3982541413611527,0.4953269026073294,0.4970174966739288,0.1271694045632425,0.2285212940439205,0.4950470229410064,0.4558260397861117,0.2175717899830075,0.6723200774399869,-0.041345045,-0.040914595,0.215666,0.21472564,0.454603010420766,0.21140853,0.21262592,0.9995243,0.19553348,0.19602585,0.18649283,0.1283704167544778,0.4382342132900164,-0.041358113,0.6672769361240518,0.6671681582160627,0.4974135041746246,0.2589606730275786,0.9997424,0.21472564,0.99999744,0.1271927058065397,0.99999964,0.495349324258393,-0.1629340617765347,0.4544705243671644,-0.1032239312037665,0.2312286074908297,0.4511338245493543,-0.1629984275049115,0.20370673,0.1277017217295743,0.6667690462530036,0.3976774455341395,0.4546028068203529,0.4558260584422448,0.6671665823267527,-0.1154274304344044,-0.3011719636630418,0.0304266911432152,0.2589184994851933,0.666596214171925,0.2285119909869324,0.4682350144566997,0.6671512450324668,-0.2658745443435318
AtlaAI/Selene-1-Mini-Llama-3.1-8B,0.21472561,1.0,0.22555855,0.21465313,0.626905790837764,0.6269639592145944,0.7558922849969314,0.661454,0.90319914,0.90177375,0.6269271606926238,0.7213144300329397,0.0213995361328491,0.7209209536169497,0.4014648147887952,0.0094019731466879,0.7210297118948936,0.8987868,0.7212107441309236,0.3969306191657821,0.11057322,0.7419582057329766,0.7539167311475603,0.8233331059591923,0.8216413500116733,0.8216413500116733,0.8224331979089365,0.7715712524412206,0.7715248735203164,0.6269091875711104,0.6269271606926238,0.7213396447606502,0.7213144300329397,0.5847708575737522,0.5848125250314669,0.594079310273854,0.7419859708204394,0.7423405990406116,0.3989742892509503,0.3989750391381651,0.66143775,0.6262527204674505,0.8233305661294591,0.8233303144700506,0.8233267725721738,0.5848109104352464,0.687102295995257,0.688105,0.9039422,0.9041105,0.6908797654411333,0.7102800396230688,0.690870079516369,0.6909072300638021,0.89908904,0.2667215812319891,0.5849941210274319,1.0,0.5848125250314669,0.0087808839446331,0.3962932439708498,0.3204985837312187,0.7354840855389058,0.6269256183158044,0.9039546,0.6269271589503873,0.7949544017366956,0.9930228,0.6269205752113891,0.7326074532655215,-0.039213337,0.0122641973769359,0.2667215812319891,0.0087808484824821,0.0878331834477883,0.9930229,0.99999905,0.7559439029051285,0.7423415895567617,1.0,0.7213418195151443,0.8233310441968477,0.8233310444588553,0.7716210011487351,0.7419830831770007,0.2734695667715214,0.3955868735403627,0.7721172846627619,0.7213144358299992,0.2666583999279907,0.6258671211085706,0.66145504,0.66173095,0.9999936,1.0,0.734915990361461,0.99282587,0.99303794,0.20368907,0.9039545,0.9039413,0.89911306,0.2724709249832354,0.7949544017366956,0.66143775,0.6269256183158044,0.626905790837764,0.7423415895567617,0.5848104232899145,0.21876772,1.0,0.21376616,0.2734720458578173,0.21464258,0.7715358212634493,0.6911677192384302,0.7354840855389058,0.3196518867991702,0.3969306191657821,0.7892929497655801,0.690870079516369,0.90319914,0.2733211699252278,0.6268857431566662,0.8216363334310532,0.734916760107277,0.7213144439543071,0.6269091875711104,0.2219685928894004,0.0497793353934101,0.0087808484824821,0.584938253464028,0.626926603278827,0.3989742892509503,0.7561853981201151,0.626883563948613,-0.0237215661468699
AtlaAI/Selene-1-Mini-Llama-3.1-8B-GPTQ-W8A8,0.18447126,0.22555853,1.0,0.18427858,0.0599901457668685,0.0600725777997702,0.035185548056258,0.42532468,0.17650077,0.17589472,0.0601074187654741,0.0290407005747569,0.0506212748015381,0.0294271801945645,0.2102137035411375,0.0376631005002134,0.0294095085829412,0.1864068,0.0296299431832076,0.2120439273186121,0.18564922,0.0508475191794219,0.0526407328886965,0.1283882157989579,0.1306927198228227,0.1306927198228227,0.1297192577423716,0.0492452986180722,0.0492702478760229,0.0599871624679261,0.0601074187654741,0.0289850338220908,0.0290407005747569,0.5488535420247099,0.5488465723345531,0.5393332139445645,0.0508292094387304,0.050791136355633,0.2116318314221447,0.2116313675419652,0.4253276,0.0620288219311747,0.1283885774676633,0.1283879043563075,0.1284002173835637,0.5488524736642123,0.493439682703737,0.38442242,0.17813906,0.17508757,0.4858197398924107,0.4552821011935655,0.4858310687319975,0.4858736097242562,0.18452531,0.0863298815006362,0.5483416807291669,0.2255585,0.5488465723345531,0.0367995073590661,0.2061301232451042,-0.5041489439816687,0.1034821126851459,0.0600472928748275,0.17822461,0.0601074208554698,0.0675705828463972,0.25537068,0.0601071737447557,0.1030113344703733,-0.06327126,0.0358003718079019,0.0863298815006362,0.0367989950807634,0.0584618386695373,0.25537074,0.22555819,0.0351531409000609,0.0507921710885745,0.22551915,0.0289960986086411,0.1283881767557559,0.1283881774047099,0.0492564949966405,0.0508354647106162,-0.4810240953963379,0.2101607139044046,0.0491651824297399,0.0290407005986076,0.0863697054913559,0.0588473542038541,0.42530978,0.4248824,0.22641772,0.2255585,0.1035970847730182,0.2578442,0.25538516,0.19763538,0.17833027,0.17813878,0.18418822,-0.4800514526857274,0.0675705828463972,0.4253276,0.0600472928748275,0.0599901457668685,0.0507921710885745,0.5488512168884248,0.17296807,0.2255585,0.18551263,-0.4810130075811066,0.18425207,0.0492662179998275,0.4857313973667944,0.1034821126851459,-0.504704341119281,0.2120439273186121,0.0714198274973128,0.4858310687319975,0.17650077,-0.480848973575229,0.0601396038839067,0.1306944446873025,0.1035968694383128,0.029040698252385,0.0599871624679261,-0.2533364060719691,-0.4374730105901657,0.0367989950807634,0.5488746070574752,0.0601080291409454,0.2116318314221447,0.0351813414974003,0.0599867077401034,-0.798118592474207
Byne/whisper-large-v3-arabic,0.99999714,0.21465313,0.18427856,0.99999994,0.6668626900614101,0.6668946556565042,0.4682472581681098,-0.04170385,0.20377578,0.19356427,0.6662870709658119,0.4554869974394006,0.1100638709648954,0.4556021681742324,0.2292822186748677,0.0313217452169845,0.4560078959941248,0.1852988,0.4563433072357757,0.2315751045638464,0.9248442,0.4967738106851389,0.490729631339196,0.398389867870583,0.3978129600575883,0.3978129600575883,0.3974683962015074,0.4949816065101751,0.4950980767674089,0.6668611190896151,0.6662870709658119,0.4553273000618654,0.4554869974394006,0.2591673256273976,0.2592314541446744,0.260559750883499,0.4967559839969201,0.4971827499884627,0.228852233922474,0.2288581562092326,-0.04171899,0.6645704957649572,0.398387991561279,0.3983887863581496,0.3983846427878796,0.2592342459082781,-0.1638044559463642,-0.02304788,0.19609681,0.19998422,-0.1629478951946954,-0.15054257810213,-0.1629567138022604,-0.1628910789588222,0.18625452,0.2169586990356404,0.2590901679421276,0.21465318,0.2592314541446744,0.0301411804355613,0.2270182216973753,-0.1027039942622993,0.4541624002611203,0.6669706113518153,0.19563547,0.6662870714869754,0.4380512670884391,0.21227378,0.6662943581010865,0.4553962194054709,0.0013875589,0.0309872995476048,0.2169586990356404,0.0301410115345814,0.127109139753506,0.21227413,0.21443619,0.4682667357709759,0.4971641717168188,0.21472229,0.4553490420735893,0.3983877823292244,0.3983877821009201,0.4950632481138432,0.4967679699345249,0.1270920674671202,0.2288639162190388,0.4947840894161162,0.455487000358727,0.2169644596851986,0.672023138411629,-0.041705906,-0.041274354,0.21559522,0.21465318,0.4542965231251021,0.2112945,0.2125105,0.9994988,0.19560498,0.19609804,0.1865625,0.1282882464750985,0.4380512670884391,-0.04171899,0.6669706113518153,0.6668626900614101,0.4971641717168188,0.2592337042912829,0.9997375,0.21465318,0.99999523,0.1271153710954338,0.9999979,0.4950855038488327,-0.1628925530759866,0.4541624002611203,-0.1031995069299284,0.2315751045638464,0.4509560541593641,-0.1629567138022604,0.20377578,0.1276240692026317,0.6664621925441148,0.3978150903327021,0.454296319063465,0.4554870189353737,0.6668611190896151,-0.1150776144193735,-0.3006027437687499,0.0301410115345814,0.2591915503428822,0.6662891987019677,0.228852233922474,0.4681053266443405,0.6668457532499714,-0.2656312338072403
DevQuasar/Qwen2.5-0.5B-GGUF,0.6671681582160628,0.626905790837764,0.0599901457668685,0.6668626900614101,1.0,0.9999914,0.8369947382464855,0.2533385522063718,0.634926350261007,0.6246990906093349,0.99996346,0.8662208347178818,0.0754446042401947,0.8667097587769987,0.4171239003537648,0.002567933800539,0.8665829554536597,0.6153295129588082,0.8666870074474335,0.4123005625009377,0.5161306418020339,0.8769135871061612,0.8735250468603435,0.7724435181063063,0.7712028541422689,0.7712028541422689,0.7729195864571404,0.8921350200410928,0.8921865954211861,1.0,0.99996346,0.8661554755419032,0.8662208347178818,0.4103917058237146,0.4104314960348127,0.4195613484492408,0.8769174968325592,0.8769006886240696,0.414837105439325,0.414839544552945,0.2533353795296243,0.99992085,0.7724426571742611,0.7724434209430575,0.7724357752908173,0.4104300663964216,0.1705615303189236,0.2933082561331832,0.6273877330957784,0.6319398277727366,0.1762068135639151,0.2082619429119281,0.1761931770178681,0.1761571299512226,0.6194154012784769,0.5216384,0.4104798349167338,0.6269056674628595,0.4104314960348127,0.0010462627340085,0.4113325228873924,0.2703431067546872,0.8728630467905728,0.9999913,0.627061172379262,0.99996346,0.8454511100513358,0.6198180368334687,0.9999634,0.8735519801196467,-0.0013791421055961,0.002190773775024,0.5216384,0.0010461638729457,0.0397565594580834,0.6198182620937713,0.6268018620433131,0.8369967806149046,0.8769140271113433,0.6269654403007486,0.8661685054149201,0.7724429955063854,0.7724429938031048,0.892142285289006,0.8769260670370485,0.3754026765076127,0.4123957145724305,0.8918638427833551,0.8662208376423837,0.52159446,0.9998899,0.2533503877564853,0.2536672813452532,0.6270901344413382,0.6269056674628595,0.8726020237443786,0.6175293659355872,0.6199380029502661,0.6613752865623257,0.6269794909262434,0.6273889391340068,0.6199003475357192,0.3765199374264913,0.8454511100513358,0.2533353795296243,0.9999913,1.0,0.8769140271113433,0.4104297870066905,0.672164148104114,0.6269056674628595,0.6664198072523906,0.3754156266004148,0.6670987722996287,0.8921818669830348,0.1765306113304926,0.8728630467905728,0.269990359615165,0.4123005625009377,0.8501512914607212,0.1761931770178681,0.634926350261007,0.3754809895757689,0.99996346,0.7712043815279173,0.8726019170090291,0.8662208438361408,1.0,0.0483537739119879,-0.1184688529992455,0.0010461638729457,0.410369447030339,0.9999634,0.414837105439325,0.8369155261005605,0.9999998,-0.0661984900733733
Emmet-Allen/christAIn-uncensored,0.6672011534395735,0.6269639592145944,0.0600725777997701,0.6668946556565042,0.9999913,0.99999994,0.8369487325501606,0.2536843350601018,0.6350892223068357,0.624857765404388,0.99997395,0.8664212919593872,0.0754153309245364,0.8669098794960141,0.4167869550541352,0.0023697850853605,0.8667845674958002,0.6154736295829284,0.8668884032605517,0.4119775672332657,0.5157766960983441,0.8771275470136722,0.8737379234017398,0.7724953500661689,0.7712510807760893,0.7712510807760893,0.7729680358996446,0.8923532316741125,0.8924053310409943,0.9999913,0.99997395,0.8663557807138497,0.8664212919593872,0.4104679601602855,0.410507858353142,0.4196390403576455,0.8771315078070612,0.8771165591520833,0.4144904473462832,0.4144928791012243,0.2536811924164894,0.99992585,0.7724944750659776,0.7724952386438816,0.7724875976017858,0.4105064358065376,0.1706040864876988,0.293657930191335,0.6275493208558405,0.6321015812985976,0.1762344176150685,0.2082902521187809,0.1762207715221134,0.1761843287094437,0.6195599863764403,0.5215044,0.410556458911316,0.6269638358309031,0.410507858353142,0.0008460117885014,0.4109842496766654,0.2706009091637436,0.8726803508936207,0.9999999,0.6272218184941669,0.99997395,0.8455059315477798,0.6198250235642877,0.99997395,0.8733718139526964,-0.001713192597718,0.001992270169242,0.5215044,0.0008459108292882,0.0393289112680862,0.6198252468041854,0.6268606866501785,0.8369505757774733,0.8771298978447536,0.6270236615927116,0.8663688113359108,0.7724948120213986,0.772494810379396,0.8923610962947025,0.8771400378359102,0.3757912244248226,0.4120497166517118,0.8920821025007951,0.8664212948827857,0.5214604,0.99987924,0.253696173352844,0.2540126210380382,0.6271475584928238,0.6269638358309031,0.8724161620838371,0.6175345134022849,0.6199443527197189,0.6614082195047728,0.6271402627503272,0.6275505284903359,0.6200445613632658,0.376912285318049,0.8455059315477798,0.2536811924164894,0.9999999,0.9999913,0.8771298978447536,0.4105061460204354,0.6721944433333913,0.6269638358309031,0.6664512937560557,0.3758040790448778,0.6671315195839272,0.8924005624437092,0.176558382067824,0.8726803508936207,0.2702478673634947,0.4119775672332657,0.8501909535317378,0.1762207715221134,0.6350892223068357,0.3758700769912684,0.99997365,0.7712526082295759,0.8724160564942569,0.8664213010762902,0.9999913,0.0478490179189077,-0.1194374279937743,0.0008459108292882,0.4104450708443708,0.9999739,0.4144904473462832,0.8368696793638326,0.9999928,-0.0669699357458549
Falconsai/nsfw_image_detection,0.4683772746188126,0.7558922849969315,0.035185548056258,0.4682472581681098,0.8369947382464855,0.8369487325501606,0.99999994,0.4241870937796011,0.786354280804385,0.7848722184522179,0.837443606284819,0.8819140952273763,0.0416105509239799,0.8818063527440078,0.3308645661814522,-0.0469107519708304,0.881912775371946,0.7760685624655259,0.882006707076646,0.3232410909434424,0.3138033090342775,0.8949938543760431,0.8930685499116267,0.8197317389887394,0.8177274567582894,0.8177274567582894,0.819465696862588,0.9032009544878572,0.9031800314022222,0.8370017024092312,0.837443606284819,0.8819180526883316,0.8819140952273763,0.3413327912406948,0.3413912469174574,0.3530781660025071,0.8949711567484222,0.8950816947489971,0.3282142416406773,0.3282152211843532,0.4241875243146634,0.8369925647330395,0.8197305044392036,0.8197315083823448,0.8197203527827838,0.3413889879432598,0.3698125562524897,0.466083672350388,0.7831233593066582,0.7864063400829707,0.3768867895369223,0.4089478311227044,0.3768725867138958,0.3768667964908845,0.7811439336605004,0.5339515999110804,0.3415538154229728,0.7558922356917792,0.3413912469174574,-0.0479848136979577,0.3261200630002973,0.4093955988734008,0.8877048230127629,0.8369227806231845,0.7830660933225534,0.8374436058970927,0.92667323,0.7431459549588696,0.837442740128674,0.8882854813440589,0.0058634520104063,-0.0456243836256387,0.5339515999110804,-0.0479847841354697,0.0650006139846833,0.7431456174879976,0.7559270717770079,0.99999994,0.8950949285252874,0.7559341846743103,0.8819250692003902,0.8197313128233789,0.8197313107124217,0.9031635679464456,0.8949724677613948,0.44041052,0.3255568386559033,0.9031244779763794,0.8819140982298854,0.5339017752294188,0.8363098570930334,0.4242053014327583,0.4244182856046796,0.7556860677734354,0.7558922356917792,0.8876625804202836,0.74116700429373,0.743124809639448,0.4562162062571988,0.7829260790781526,0.7831234367893937,0.7815453326666575,0.4406487,0.92667323,0.4241875243146634,0.8369227806231845,0.8369947382464855,0.8950949285252874,0.3413878117986929,0.4754459279571916,0.7558922356917792,0.4673743153304437,0.44043076,0.4683790162359027,0.9031832203328788,0.3772790231978943,0.8877048230127629,0.4091032891018983,0.3232410909434424,0.9277294,0.3768725867138958,0.786354280804385,0.44019586,0.8374259278793512,0.8177268787229397,0.8876628610719006,0.8819141036562071,0.8370017024092312,0.1677155383300927,0.0670778258186954,-0.0479847841354697,0.3413801873431561,0.8374435443447582,0.3282142416406773,0.99999964,0.836984084791119,0.054543927
FinGPT/fingpt-forecaster_dow30_llama2-7b_lora,-0.041343063,0.66145396,0.42532468,-0.041703925,0.2533385522063718,0.2536843350601018,0.424187093779601,0.99999994,0.71241313,0.71484447,0.2532848819162822,0.3100181853245405,0.056119804092037,0.3096376660811853,0.260887193506654,-0.0040539999275612,0.3097798659237996,0.7327354,0.3098222510716115,0.2660157186125544,-0.074857235,0.3155758067040687,0.3350676809617069,0.4782497059704187,0.476742201662619,0.476742201662619,0.4756473373926314,0.3959304476945442,0.3959073743214264,0.2533454318472407,0.2532848819162822,0.3100460172426312,0.3100181853245405,0.5089318209239138,0.5089363971411694,0.5122473660532996,0.3156552443439659,0.315822585159174,0.2591258020556755,0.259125862560444,1.0,0.252692088691234,0.4782481896974712,0.4782483810103126,0.4782407675490778,0.5089345931727595,0.8526775230251493,0.99800646,0.7179774,0.71391344,0.8517652714878756,0.8473470395899714,0.8517675277110719,0.8517426031379038,0.7311213,0.2296625810622925,0.5090917095692105,0.66145396,0.5089363971411694,-0.0042361937087933,0.2601162303462038,0.0211092799975001,0.3219164485916841,0.2536939057028482,0.71844673,0.2532848801187073,0.461294116526531,0.62385786,0.2532823112663148,0.3180691876918728,-0.031909704,-0.0013609370419797,0.2296625810622925,-0.0042368979923563,0.0323919517496273,0.6238581,0.66132563,0.4242460249383564,0.3158147034348624,0.6614222,0.3100513818525395,0.4782496200952598,0.4782496230073887,0.3959726234780089,0.3156518036478686,-0.1149324919122954,0.2588969852204696,0.3961544408670667,0.3100181946619064,0.2296083718982606,0.2540188967136467,1.0,0.9999982,0.66016996,0.66145396,0.3206789443198185,0.62491,0.62400514,-0.045373127,0.71850085,0.7179762,0.73079187,-0.1158470461209301,0.461294116526531,1.0,0.2536939057028482,0.2533385522063718,0.3158147034348624,0.5089336228900176,-0.04006231,0.66145396,-0.041740432,-0.1149466627606518,-0.041399464,0.3959137664257781,0.8516693409548441,0.3219164485916841,0.0199133698638969,0.2660157186125544,0.452379203581792,0.8517675277110719,0.71241313,-0.115159518170976,0.2532814630182641,0.4767354516475519,0.3206794554231399,0.3100182507541298,0.2533454318472407,0.1060927670953181,-0.0415882925733999,-0.0042368979923563,0.5089734687377684,0.2532853020737029,0.2591258020556755,0.4246064357438219,0.253354229791368,-0.2360536341229155
FranckLucas08/Fine-Tuned_Lily,0.20370673,0.90319914,0.17650075,0.20377576,0.634926350261007,0.6350892223068357,0.786354280804385,0.71241313,1.0,0.9988903,0.6348946185490304,0.7368151509087533,0.0665526273469962,0.7363935642691213,0.4034438829124689,-0.026749514085185,0.736561977112172,0.998974,0.7366314363546622,0.399906271641648,0.07195933,0.7482116912632585,0.7619574730820364,0.8603191159438148,0.8585497332520964,0.8585497332520964,0.8585513945732983,0.7906086462586259,0.7905734927921134,0.6349280023608217,0.6348946185490304,0.736846375975738,0.7368151509087533,0.5799131131094928,0.5799566978228881,0.5898170233132255,0.7482413504971723,0.7485348587630682,0.4003815400820815,0.4003852379653529,0.7124095,0.6344593666087258,0.8603175750126564,0.8603175139790329,0.8603139831696319,0.5799532327472682,0.7324317831547372,0.7411332,0.99981296,0.9998731,0.7369921398807816,0.7561203631926317,0.7369861100887934,0.7369851993709704,0.99893343,0.32041405298915,0.5802029649251957,0.9031991,0.5799566978228881,-0.0273239361771777,0.3998928979544835,0.378276922097573,0.7195244152868394,0.6350501462262614,0.9998015,0.6348946158876496,0.8013299774545568,0.86975235,0.6348861498211602,0.7162142290016849,-0.050857447,-0.0230288461324544,0.32041405298915,-0.0273241270279336,0.0697988892771544,0.86975205,0.9031931,0.78642745961929,0.7485412933818216,0.90322036,0.7368500056839471,0.8603181388529326,0.8603181408600127,0.7906479755655272,0.7482369088846561,0.3095389982232531,0.3981327630999827,0.7910024824741497,0.7368151571670856,0.320339276610564,0.6339459829349265,0.71242833,0.7126411,0.9027254,0.9031991,0.7184683199942382,0.86900496,0.86977434,0.19167909,0.9998013,0.99981296,0.99894756,0.3085519691024555,0.8013299774545568,0.7124095,0.6350501462262614,0.634926350261007,0.7485412933818216,0.579952254313568,0.20975146,0.9031991,0.20277193,0.3095360531576993,0.20372032,0.7905825223487577,0.7372388221775051,0.7195244152868394,0.3773466624387046,0.399906271641648,0.7919690816367059,0.7369861100887934,1.0,0.3093690068515636,0.6348411087165275,0.8585459739473377,0.7184692565124143,0.7368151960737748,0.6349280023608217,0.1734498764200082,0.0506771476077366,-0.0273241270279336,0.579987514894178,0.6348943905448797,0.4003815400820815,0.7867147331578108,0.6349234948377622,0.0415583127645823
